"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
66 10.2000000000 10.2000000000 10.2000000000 10.2000000000
68 10.4000000000 10.4000000000 10.4000000000 10.4000000000
91 10.4000000000 10.4000000000 10.4000000000 10.4000000000
102 10.6000000000 10.6000000000 10.6000000000 10.6000000000
111 10.8000000000 10.8000000000 10.8000000000 10.8000000000
112 11.0000000000 11.0000000000 11.0000000000 11.0000000000
119 11.2000000000 11.2000000000 11.2000000000 11.2000000000
131 11.4000000000 11.4000000000 11.4000000000 11.4000000000
144 11.4000000000 11.4000000000 11.4000000000 11.4000000000
176 11.6000000000 11.6000000000 11.6000000000 11.6000000000
198 11.8000000000 11.8000000000 11.8000000000 11.8000000000
204 12.0000000000 12.0000000000 12.0000000000 12.0000000000
234 12.6000000000 12.6000000000 12.6000000000 12.6000000000
257 13.2000000000 13.2000000000 13.2000000000 13.2000000000
258 13.4000000000 13.4000000000 13.4000000000 13.4000000000
262 13.6000000000 13.6000000000 13.6000000000 13.6000000000
267 13.8000000000 13.8000000000 13.8000000000 13.8000000000
314 14.0000000000 14.0000000000 14.0000000000 14.0000000000
331 14.2000000000 14.2000000000 14.2000000000 14.2000000000
369 14.4000000000 14.4000000000 14.4000000000 14.4000000000
378 14.6000000000 14.6000000000 14.6000000000 14.6000000000
404 14.8000000000 14.8000000000 14.8000000000 14.8000000000
477 15.0000000000 15.0000000000 15.0000000000 15.0000000000
621 15.2000000000 15.2000000000 15.2000000000 15.2000000000
632 15.8000000000 15.8000000000 15.8000000000 15.8000000000
909 15.8000000000 15.8000000000 15.8000000000 15.8000000000
1034 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.6000000000 16.0000000000 15.6000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 7.0000000000 7.0000000000 7.0000000000 7.0000000000
5 7.4000000000 7.4000000000 7.4000000000 7.4000000000
12 7.6000000000 7.6000000000 7.6000000000 7.6000000000
13 7.6000000000 7.6000000000 7.6000000000 7.6000000000
17 8.4000000000 8.4000000000 8.4000000000 8.4000000000
35 8.6000000000 8.6000000000 8.6000000000 8.6000000000
41 8.8000000000 8.8000000000 8.8000000000 8.8000000000
42 9.2000000000 9.2000000000 9.2000000000 9.2000000000
51 9.4000000000 9.4000000000 9.4000000000 9.4000000000
57 9.4000000000 9.4000000000 9.4000000000 9.4000000000
58 9.6000000000 9.6000000000 9.6000000000 9.6000000000
68 9.8000000000 9.8000000000 9.8000000000 9.8000000000
75 10.0000000000 10.0000000000 10.0000000000 10.0000000000
86 10.4000000000 10.4000000000 10.4000000000 10.4000000000
87 10.6000000000 10.6000000000 10.6000000000 10.6000000000
105 10.8000000000 10.8000000000 10.8000000000 10.8000000000
126 11.0000000000 11.0000000000 11.0000000000 11.0000000000
136 11.2000000000 11.2000000000 11.2000000000 11.2000000000
139 11.6000000000 11.6000000000 11.6000000000 11.6000000000
144 11.8000000000 11.8000000000 11.8000000000 11.8000000000
153 12.0000000000 12.0000000000 12.0000000000 12.0000000000
155 12.2000000000 12.2000000000 12.2000000000 12.2000000000
158 12.4000000000 12.4000000000 12.4000000000 12.4000000000
160 12.6000000000 12.6000000000 12.6000000000 12.6000000000
169 12.8000000000 12.8000000000 12.8000000000 12.8000000000
180 12.8000000000 12.8000000000 12.8000000000 12.8000000000
181 13.0000000000 13.0000000000 13.0000000000 13.0000000000
204 13.6000000000 13.6000000000 13.6000000000 13.6000000000
244 13.8000000000 13.8000000000 13.8000000000 13.8000000000
251 14.0000000000 14.0000000000 14.0000000000 14.0000000000
272 14.2000000000 14.2000000000 14.2000000000 14.2000000000
417 14.4000000000 14.4000000000 14.4000000000 14.4000000000
429 14.6000000000 14.6000000000 14.6000000000 14.6000000000
432 14.8000000000 14.8000000000 14.8000000000 14.8000000000
447 15.0000000000 15.0000000000 15.0000000000 15.0000000000
557 15.2000000000 15.2000000000 15.2000000000 15.2000000000
559 15.4000000000 15.4000000000 15.4000000000 15.4000000000
560 15.6000000000 15.6000000000 15.6000000000 15.6000000000
571 15.8000000000 15.8000000000 15.8000000000 15.8000000000
582 16.0000000000 16.0000000000 16.0000000000 16.0000000000
713 16.2000000000 16.2000000000 16.2000000000 16.2000000000
1348 16.4000000000 16.4000000000 16.4000000000 16.4000000000
100001 16.2000000000 16.4000000000 16.2000000000 16.4000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 5.2000000000 5.2000000000 5.2000000000 5.2000000000
3 5.4000000000 5.4000000000 5.4000000000 5.4000000000
4 5.6000000000 5.6000000000 5.6000000000 5.6000000000
6 5.8000000000 5.8000000000 5.8000000000 5.8000000000
10 6.6000000000 6.6000000000 6.6000000000 6.6000000000
11 6.8000000000 6.8000000000 6.8000000000 6.8000000000
13 7.0000000000 7.0000000000 7.0000000000 7.0000000000
15 7.2000000000 7.2000000000 7.2000000000 7.2000000000
16 7.4000000000 7.4000000000 7.4000000000 7.4000000000
22 7.4000000000 7.4000000000 7.4000000000 7.4000000000
23 7.6000000000 7.6000000000 7.6000000000 7.6000000000
33 8.2000000000 8.2000000000 8.2000000000 8.2000000000
37 9.2000000000 9.2000000000 9.2000000000 9.2000000000
38 9.4000000000 9.4000000000 9.4000000000 9.4000000000
44 9.6000000000 9.6000000000 9.6000000000 9.6000000000
48 9.6000000000 9.6000000000 9.6000000000 9.6000000000
55 9.8000000000 9.8000000000 9.8000000000 9.8000000000
63 10.0000000000 10.0000000000 10.0000000000 10.0000000000
64 10.2000000000 10.2000000000 10.2000000000 10.2000000000
89 10.6000000000 10.6000000000 10.6000000000 10.6000000000
113 10.8000000000 10.8000000000 10.8000000000 10.8000000000
116 11.0000000000 11.0000000000 11.0000000000 11.0000000000
122 11.2000000000 11.2000000000 11.2000000000 11.2000000000
134 11.4000000000 11.4000000000 11.4000000000 11.4000000000
146 11.6000000000 11.6000000000 11.6000000000 11.6000000000
151 11.6000000000 11.6000000000 11.6000000000 11.6000000000
152 11.6000000000 11.6000000000 11.6000000000 11.6000000000
167 11.8000000000 11.8000000000 11.8000000000 11.8000000000
176 12.0000000000 12.0000000000 12.0000000000 12.0000000000
181 12.8000000000 12.8000000000 12.8000000000 12.8000000000
193 13.0000000000 13.0000000000 13.0000000000 13.0000000000
222 13.2000000000 13.2000000000 13.2000000000 13.2000000000
226 13.4000000000 13.4000000000 13.4000000000 13.4000000000
234 13.6000000000 13.6000000000 13.6000000000 13.6000000000
269 13.8000000000 13.8000000000 13.8000000000 13.8000000000
306 14.0000000000 14.0000000000 14.0000000000 14.0000000000
315 14.2000000000 14.2000000000 14.2000000000 14.2000000000
325 14.4000000000 14.4000000000 14.4000000000 14.4000000000
388 14.6000000000 14.6000000000 14.6000000000 14.6000000000
390 14.8000000000 14.8000000000 14.8000000000 14.8000000000
398 15.0000000000 15.0000000000 15.0000000000 15.0000000000
424 15.2000000000 15.2000000000 15.2000000000 15.2000000000
431 15.4000000000 15.4000000000 15.4000000000 15.4000000000
439 15.6000000000 15.6000000000 15.6000000000 15.6000000000
485 15.8000000000 15.8000000000 15.8000000000 15.8000000000
539 16.0000000000 16.0000000000 16.0000000000 16.0000000000
544 16.2000000000 16.2000000000 16.2000000000 16.2000000000
701 16.4000000000 16.4000000000 16.4000000000 16.4000000000
918 16.6000000000 16.6000000000 16.6000000000 16.6000000000
100001 16.6000000000 16.6000000000 16.6000000000 16.6000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 5.4000000000 5.4000000000 5.4000000000 5.4000000000
5 5.6000000000 5.6000000000 5.6000000000 5.6000000000
7 5.8000000000 5.8000000000 5.8000000000 5.8000000000
8 6.0000000000 6.0000000000 6.0000000000 6.0000000000
10 6.2000000000 6.2000000000 6.2000000000 6.2000000000
11 6.6000000000 6.6000000000 6.6000000000 6.6000000000
18 6.8000000000 6.8000000000 6.8000000000 6.8000000000
31 7.0000000000 7.0000000000 7.0000000000 7.0000000000
32 7.2000000000 7.2000000000 7.2000000000 7.2000000000
33 7.4000000000 7.4000000000 7.4000000000 7.4000000000
38 7.6000000000 7.6000000000 7.6000000000 7.6000000000
49 7.8000000000 7.8000000000 7.8000000000 7.8000000000
53 8.0000000000 8.0000000000 8.0000000000 8.0000000000
59 8.2000000000 8.2000000000 8.2000000000 8.2000000000
64 8.4000000000 8.4000000000 8.4000000000 8.4000000000
67 8.6000000000 8.6000000000 8.6000000000 8.6000000000
68 8.8000000000 8.8000000000 8.8000000000 8.8000000000
69 9.0000000000 9.0000000000 9.0000000000 9.0000000000
72 9.2000000000 9.2000000000 9.2000000000 9.2000000000
78 9.4000000000 9.4000000000 9.4000000000 9.4000000000
82 9.6000000000 9.6000000000 9.6000000000 9.6000000000
103 9.8000000000 9.8000000000 9.8000000000 9.8000000000
104 10.0000000000 10.0000000000 10.0000000000 10.0000000000
113 10.2000000000 10.2000000000 10.2000000000 10.2000000000
143 10.4000000000 10.4000000000 10.4000000000 10.4000000000
157 10.8000000000 10.8000000000 10.8000000000 10.8000000000
176 11.0000000000 11.0000000000 11.0000000000 11.0000000000
193 11.2000000000 11.2000000000 11.2000000000 11.2000000000
209 11.4000000000 11.4000000000 11.4000000000 11.4000000000
224 11.6000000000 11.6000000000 11.6000000000 11.6000000000
226 11.8000000000 11.8000000000 11.8000000000 11.8000000000
233 12.0000000000 12.0000000000 12.0000000000 12.0000000000
250 12.2000000000 12.2000000000 12.2000000000 12.2000000000
257 12.2000000000 12.2000000000 12.2000000000 12.2000000000
261 12.6000000000 12.6000000000 12.6000000000 12.6000000000
271 12.8000000000 12.8000000000 12.8000000000 12.8000000000
290 13.0000000000 13.0000000000 13.0000000000 13.0000000000
292 13.0000000000 13.0000000000 13.0000000000 13.0000000000
319 13.2000000000 13.2000000000 13.2000000000 13.2000000000
373 13.4000000000 13.4000000000 13.4000000000 13.4000000000
378 13.6000000000 13.6000000000 13.6000000000 13.6000000000
385 13.8000000000 13.8000000000 13.8000000000 13.8000000000
386 14.0000000000 14.0000000000 14.0000000000 14.0000000000
398 14.2000000000 14.2000000000 14.2000000000 14.2000000000
412 14.4000000000 14.4000000000 14.4000000000 14.4000000000
425 14.4000000000 14.4000000000 14.4000000000 14.4000000000
442 14.6000000000 14.6000000000 14.6000000000 14.6000000000
446 14.8000000000 14.8000000000 14.8000000000 14.8000000000
465 15.0000000000 15.0000000000 15.0000000000 15.0000000000
490 15.2000000000 15.2000000000 15.2000000000 15.2000000000
549 15.4000000000 15.4000000000 15.4000000000 15.4000000000
875 15.6000000000 15.6000000000 15.6000000000 15.6000000000
938 15.8000000000 15.8000000000 15.8000000000 15.8000000000
1060 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 16.0000000000 16.0000000000 16.0000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 7.4000000000 7.4000000000 7.4000000000 7.4000000000
21 7.6000000000 7.6000000000 7.6000000000 7.6000000000
24 8.0000000000 8.0000000000 8.0000000000 8.0000000000
26 8.2000000000 8.2000000000 8.2000000000 8.2000000000
39 8.4000000000 8.4000000000 8.4000000000 8.4000000000
43 8.6000000000 8.6000000000 8.6000000000 8.6000000000
46 8.6000000000 8.6000000000 8.6000000000 8.6000000000
50 8.8000000000 8.8000000000 8.8000000000 8.8000000000
58 9.0000000000 9.0000000000 9.0000000000 9.0000000000
61 9.2000000000 9.2000000000 9.2000000000 9.2000000000
62 9.4000000000 9.4000000000 9.4000000000 9.4000000000
65 9.6000000000 9.6000000000 9.6000000000 9.6000000000
70 9.8000000000 9.8000000000 9.8000000000 9.8000000000
71 10.2000000000 10.2000000000 10.2000000000 10.2000000000
79 10.4000000000 10.4000000000 10.4000000000 10.4000000000
80 10.6000000000 10.6000000000 10.6000000000 10.6000000000
106 10.8000000000 10.8000000000 10.8000000000 10.8000000000
117 11.0000000000 11.0000000000 11.0000000000 11.0000000000
127 11.2000000000 11.2000000000 11.2000000000 11.2000000000
143 11.4000000000 11.4000000000 11.4000000000 11.4000000000
151 11.6000000000 11.6000000000 11.6000000000 11.6000000000
152 11.8000000000 11.8000000000 11.8000000000 11.8000000000
159 12.0000000000 12.0000000000 12.0000000000 12.0000000000
176 12.2000000000 12.2000000000 12.2000000000 12.2000000000
178 12.4000000000 12.4000000000 12.4000000000 12.4000000000
183 12.6000000000 12.6000000000 12.6000000000 12.6000000000
208 12.6000000000 12.6000000000 12.6000000000 12.6000000000
221 12.8000000000 12.8000000000 12.8000000000 12.8000000000
222 13.0000000000 13.0000000000 13.0000000000 13.0000000000
226 13.2000000000 13.2000000000 13.2000000000 13.2000000000
238 13.4000000000 13.4000000000 13.4000000000 13.4000000000
240 13.6000000000 13.6000000000 13.6000000000 13.6000000000
243 13.8000000000 13.8000000000 13.8000000000 13.8000000000
255 14.0000000000 14.0000000000 14.0000000000 14.0000000000
267 14.2000000000 14.2000000000 14.2000000000 14.2000000000
287 14.4000000000 14.4000000000 14.4000000000 14.4000000000
350 14.6000000000 14.6000000000 14.6000000000 14.6000000000
428 14.8000000000 14.8000000000 14.8000000000 14.8000000000
462 15.0000000000 15.0000000000 15.0000000000 15.0000000000
528 15.2000000000 15.2000000000 15.2000000000 15.2000000000
552 15.4000000000 15.4000000000 15.4000000000 15.4000000000
720 15.6000000000 15.6000000000 15.6000000000 15.6000000000
726 15.8000000000 15.8000000000 15.8000000000 15.8000000000
854 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 16.0000000000 16.0000000000 16.0000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 7.4000000000 7.4000000000 7.4000000000 7.4000000000
6 7.6000000000 7.6000000000 7.6000000000 7.6000000000
9 7.8000000000 7.8000000000 7.8000000000 7.8000000000
17 8.0000000000 8.0000000000 8.0000000000 8.0000000000
19 8.2000000000 8.2000000000 8.2000000000 8.2000000000
20 8.4000000000 8.4000000000 8.4000000000 8.4000000000
26 8.8000000000 8.8000000000 8.8000000000 8.8000000000
27 9.0000000000 9.0000000000 9.0000000000 9.0000000000
28 9.2000000000 9.2000000000 9.2000000000 9.2000000000
33 9.4000000000 9.4000000000 9.4000000000 9.4000000000
36 9.8000000000 9.8000000000 9.8000000000 9.8000000000
53 10.0000000000 10.0000000000 10.0000000000 10.0000000000
75 10.2000000000 10.2000000000 10.2000000000 10.2000000000
91 10.4000000000 10.4000000000 10.4000000000 10.4000000000
92 10.6000000000 10.6000000000 10.6000000000 10.6000000000
93 10.8000000000 10.8000000000 10.8000000000 10.8000000000
95 11.0000000000 11.0000000000 11.0000000000 11.0000000000
97 11.2000000000 11.2000000000 11.2000000000 11.2000000000
98 11.2000000000 11.2000000000 11.2000000000 11.2000000000
104 11.4000000000 11.4000000000 11.4000000000 11.4000000000
120 11.6000000000 11.6000000000 11.6000000000 11.6000000000
122 11.8000000000 11.8000000000 11.8000000000 11.8000000000
151 12.0000000000 12.0000000000 12.0000000000 12.0000000000
155 12.2000000000 12.2000000000 12.2000000000 12.2000000000
173 12.4000000000 12.4000000000 12.4000000000 12.4000000000
174 12.6000000000 12.6000000000 12.6000000000 12.6000000000
178 12.8000000000 12.8000000000 12.8000000000 12.8000000000
179 13.0000000000 13.0000000000 13.0000000000 13.0000000000
180 13.2000000000 13.2000000000 13.2000000000 13.2000000000
188 13.4000000000 13.4000000000 13.4000000000 13.4000000000
209 13.6000000000 13.6000000000 13.6000000000 13.6000000000
218 13.8000000000 13.8000000000 13.8000000000 13.8000000000
219 14.0000000000 14.0000000000 14.0000000000 14.0000000000
233 14.2000000000 14.2000000000 14.2000000000 14.2000000000
243 14.4000000000 14.4000000000 14.4000000000 14.4000000000
247 14.6000000000 14.6000000000 14.6000000000 14.6000000000
259 14.8000000000 14.8000000000 14.8000000000 14.8000000000
308 15.0000000000 15.0000000000 15.0000000000 15.0000000000
509 15.2000000000 15.2000000000 15.2000000000 15.2000000000
569 15.4000000000 15.4000000000 15.4000000000 15.4000000000
655 15.6000000000 15.6000000000 15.6000000000 15.6000000000
1612 15.8000000000 15.8000000000 15.8000000000 15.8000000000
1869 15.8000000000 15.8000000000 15.8000000000 15.8000000000
1905 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 16.0000000000 16.0000000000 16.0000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 7.6000000000 7.6000000000 7.6000000000 7.6000000000
7 7.6000000000 7.6000000000 7.6000000000 7.6000000000
13 7.8000000000 7.8000000000 7.8000000000 7.8000000000
15 8.0000000000 8.0000000000 8.0000000000 8.0000000000
18 8.2000000000 8.2000000000 8.2000000000 8.2000000000
24 8.4000000000 8.4000000000 8.4000000000 8.4000000000
33 8.6000000000 8.6000000000 8.6000000000 8.6000000000
34 8.8000000000 8.8000000000 8.8000000000 8.8000000000
39 9.0000000000 9.0000000000 9.0000000000 9.0000000000
40 9.2000000000 9.2000000000 9.2000000000 9.2000000000
41 9.4000000000 9.4000000000 9.4000000000 9.4000000000
45 9.6000000000 9.6000000000 9.6000000000 9.6000000000
47 9.8000000000 9.8000000000 9.8000000000 9.8000000000
48 10.0000000000 10.0000000000 10.0000000000 10.0000000000
49 10.2000000000 10.2000000000 10.2000000000 10.2000000000
50 10.4000000000 10.4000000000 10.4000000000 10.4000000000
52 10.6000000000 10.6000000000 10.6000000000 10.6000000000
68 10.8000000000 10.8000000000 10.8000000000 10.8000000000
79 11.0000000000 11.0000000000 11.0000000000 11.0000000000
93 11.2000000000 11.2000000000 11.2000000000 11.2000000000
111 11.4000000000 11.4000000000 11.4000000000 11.4000000000
