"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
8 1.0490977759 1.0490977759 1.0490977759 1.0490977759
9 1.0845986985 1.0845986985 1.0845986985 1.0845986985
12 1.2285012285 1.2285012285 1.2285012285 1.2285012285
15 1.3462574044 1.3462574044 1.3462574044 1.3462574044
16 1.3535462913 1.3535462913 1.3535462913 1.3535462913
17 1.5234613041 1.5234613041 1.5234613041 1.5234613041
21 1.5290519878 1.5290519878 1.5290519878 1.5290519878
24 1.5309246785 1.5309246785 1.5309246785 1.5309246785
25 1.6545334216 1.6545334216 1.6545334216 1.6545334216
33 1.7064846416 1.7064846416 1.7064846416 1.7064846416
34 1.8024513338 1.8024513338 1.8024513338 1.8024513338
35 1.9394879752 1.9394879752 1.9394879752 1.9394879752
48 1.9607843137 1.9607843137 1.9607843137 1.9607843137
51 2.0275750203 2.0275750203 2.0275750203 2.0275750203
56 2.2104332449 2.2104332449 2.2104332449 2.2104332449
63 2.2222222222 2.2222222222 2.2222222222 2.2222222222
70 2.2747952684 2.2747952684 2.2747952684 2.2747952684
72 2.6680896478 2.6680896478 2.6680896478 2.6680896478
74 2.8058361392 2.8058361392 2.8058361392 2.8058361392
88 3.0012004802 3.0012004802 3.0012004802 3.0012004802
100001 2.4925224327 3.0012004802 2.4925224327 3.0012004802
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.8465966813 0.8465966813 0.8465966813 0.8465966813
2 0.9276437848 0.9276437848 0.9276437848 0.9276437848
3 1.0044194456 1.0044194456 1.0044194456 1.0044194456
6 1.0893246187 1.0893246187 1.0893246187 1.0893246187
8 1.2543903663 1.2543903663 1.2543903663 1.2543903663
9 1.4543339151 1.4543339151 1.4543339151 1.4543339151
11 1.5271838729 1.5271838729 1.5271838729 1.5271838729
15 1.6812373907 1.6812373907 1.6812373907 1.6812373907
19 1.7743080199 1.7743080199 1.7743080199 1.7743080199
