"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
75 -768.0000000000 -768.0000000000 -768.0000000000 -768.0000000000
79 -729.0000000000 -729.0000000000 -729.0000000000 -729.0000000000
88 -690.0000000000 -690.0000000000 -690.0000000000 -690.0000000000
93 -651.0000000000 -651.0000000000 -651.0000000000 -651.0000000000
94 -622.0000000000 -622.0000000000 -622.0000000000 -622.0000000000
109 -574.0000000000 -574.0000000000 -574.0000000000 -574.0000000000
117 -545.0000000000 -545.0000000000 -545.0000000000 -545.0000000000
118 -516.0000000000 -516.0000000000 -516.0000000000 -516.0000000000
140 -506.0000000000 -506.0000000000 -506.0000000000 -506.0000000000
141 -477.0000000000 -477.0000000000 -477.0000000000 -477.0000000000
145 -419.0000000000 -419.0000000000 -419.0000000000 -419.0000000000
183 -380.0000000000 -380.0000000000 -380.0000000000 -380.0000000000
192 -312.0000000000 -312.0000000000 -312.0000000000 -312.0000000000
229 -302.0000000000 -302.0000000000 -302.0000000000 -302.0000000000
230 -273.0000000000 -273.0000000000 -273.0000000000 -273.0000000000
234 -244.0000000000 -244.0000000000 -244.0000000000 -244.0000000000
237 -234.0000000000 -234.0000000000 -234.0000000000 -234.0000000000
244 -205.0000000000 -205.0000000000 -205.0000000000 -205.0000000000
245 -186.0000000000 -186.0000000000 -186.0000000000 -186.0000000000
259 -177.0000000000 -177.0000000000 -177.0000000000 -177.0000000000
263 -148.0000000000 -148.0000000000 -148.0000000000 -148.0000000000
278 -119.0000000000 -119.0000000000 -119.0000000000 -119.0000000000
280 -90.0000000000 -90.0000000000 -90.0000000000 -90.0000000000
289 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
290 -80.0000000000 -80.0000000000 -80.0000000000 -80.0000000000
312 -71.0000000000 -71.0000000000 -71.0000000000 -71.0000000000
324 -62.0000000000 -62.0000000000 -62.0000000000 -62.0000000000
338 -53.0000000000 -53.0000000000 -53.0000000000 -53.0000000000
364 -43.0000000000 -43.0000000000 -43.0000000000 -43.0000000000
409 -34.0000000000 -34.0000000000 -34.0000000000 -34.0000000000
428 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
484 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
486 -4.0000000000 -4.0000000000 -4.0000000000 -4.0000000000
567 5.0000000000 5.0000000000 5.0000000000 5.0000000000
608 6.0000000000 6.0000000000 6.0000000000 6.0000000000
654 7.0000000000 7.0000000000 7.0000000000 7.0000000000
1101 8.0000000000 8.0000000000 8.0000000000 8.0000000000
6764 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 -49.0000000000 9.0000000000 -49.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1332.0000000000 -1332.0000000000 -1332.0000000000 -1332.0000000000
2 -1225.0000000000 -1225.0000000000 -1225.0000000000 -1225.0000000000
7 -1186.0000000000 -1186.0000000000 -1186.0000000000 -1186.0000000000
13 -1118.0000000000 -1118.0000000000 -1118.0000000000 -1118.0000000000
15 -1040.0000000000 -1040.0000000000 -1040.0000000000 -1040.0000000000
18 -1001.0000000000 -1001.0000000000 -1001.0000000000 -1001.0000000000
27 -962.0000000000 -962.0000000000 -962.0000000000 -962.0000000000
32 -933.0000000000 -933.0000000000 -933.0000000000 -933.0000000000
36 -855.0000000000 -855.0000000000 -855.0000000000 -855.0000000000
54 -816.0000000000 -816.0000000000 -816.0000000000 -816.0000000000
58 -777.0000000000 -777.0000000000 -777.0000000000 -777.0000000000
60 -699.0000000000 -699.0000000000 -699.0000000000 -699.0000000000
72 -660.0000000000 -660.0000000000 -660.0000000000 -660.0000000000
84 -631.0000000000 -631.0000000000 -631.0000000000 -631.0000000000
101 -592.0000000000 -592.0000000000 -592.0000000000 -592.0000000000
105 -563.0000000000 -563.0000000000 -563.0000000000 -563.0000000000
127 -524.0000000000 -524.0000000000 -524.0000000000 -524.0000000000
141 -485.0000000000 -485.0000000000 -485.0000000000 -485.0000000000
157 -456.0000000000 -456.0000000000 -456.0000000000 -456.0000000000
169 -388.0000000000 -388.0000000000 -388.0000000000 -388.0000000000
171 -369.0000000000 -369.0000000000 -369.0000000000 -369.0000000000
175 -330.0000000000 -330.0000000000 -330.0000000000 -330.0000000000
180 -291.0000000000 -291.0000000000 -291.0000000000 -291.0000000000
203 -262.0000000000 -262.0000000000 -262.0000000000 -262.0000000000
227 -233.0000000000 -233.0000000000 -233.0000000000 -233.0000000000
262 -214.0000000000 -214.0000000000 -214.0000000000 -214.0000000000
289 -195.0000000000 -195.0000000000 -195.0000000000 -195.0000000000
291 -166.0000000000 -166.0000000000 -166.0000000000 -166.0000000000
333 -137.0000000000 -137.0000000000 -137.0000000000 -137.0000000000
335 -128.0000000000 -128.0000000000 -128.0000000000 -128.0000000000
348 -109.0000000000 -109.0000000000 -109.0000000000 -109.0000000000
362 -100.0000000000 -100.0000000000 -100.0000000000 -100.0000000000
364 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
368 -52.0000000000 -52.0000000000 -52.0000000000 -52.0000000000
422 -33.0000000000 -33.0000000000 -33.0000000000 -33.0000000000
460 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
481 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
533 -4.0000000000 -4.0000000000 -4.0000000000 -4.0000000000
578 -3.0000000000 -3.0000000000 -3.0000000000 -3.0000000000
622 -2.0000000000 -2.0000000000 -2.0000000000 -2.0000000000
783 -1.0000000000 -1.0000000000 -1.0000000000 -1.0000000000
1057 8.0000000000 8.0000000000 8.0000000000 8.0000000000
1857 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 9.0000000000 9.0000000000 9.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1342.0000000000 -1342.0000000000 -1342.0000000000 -1342.0000000000
8 -1303.0000000000 -1303.0000000000 -1303.0000000000 -1303.0000000000
9 -1264.0000000000 -1264.0000000000 -1264.0000000000 -1264.0000000000
14 -1167.0000000000 -1167.0000000000 -1167.0000000000 -1167.0000000000
15 -1128.0000000000 -1128.0000000000 -1128.0000000000 -1128.0000000000
23 -1089.0000000000 -1089.0000000000 -1089.0000000000 -1089.0000000000
25 -1050.0000000000 -1050.0000000000 -1050.0000000000 -1050.0000000000
31 -1011.0000000000 -1011.0000000000 -1011.0000000000 -1011.0000000000
33 -933.0000000000 -933.0000000000 -933.0000000000 -933.0000000000
34 -923.0000000000 -923.0000000000 -923.0000000000 -923.0000000000
38 -874.0000000000 -874.0000000000 -874.0000000000 -874.0000000000
47 -835.0000000000 -835.0000000000 -835.0000000000 -835.0000000000
51 -806.0000000000 -806.0000000000 -806.0000000000 -806.0000000000
56 -767.0000000000 -767.0000000000 -767.0000000000 -767.0000000000
58 -728.0000000000 -728.0000000000 -728.0000000000 -728.0000000000
61 -699.0000000000 -699.0000000000 -699.0000000000 -699.0000000000
83 -660.0000000000 -660.0000000000 -660.0000000000 -660.0000000000
94 -631.0000000000 -631.0000000000 -631.0000000000 -631.0000000000
96 -602.0000000000 -602.0000000000 -602.0000000000 -602.0000000000
108 -563.0000000000 -563.0000000000 -563.0000000000 -563.0000000000
118 -534.0000000000 -534.0000000000 -534.0000000000 -534.0000000000
121 -505.0000000000 -505.0000000000 -505.0000000000 -505.0000000000
127 -476.0000000000 -476.0000000000 -476.0000000000 -476.0000000000
129 -447.0000000000 -447.0000000000 -447.0000000000 -447.0000000000
141 -418.0000000000 -418.0000000000 -418.0000000000 -418.0000000000
147 -389.0000000000 -389.0000000000 -389.0000000000 -389.0000000000
159 -350.0000000000 -350.0000000000 -350.0000000000 -350.0000000000
160 -311.0000000000 -311.0000000000 -311.0000000000 -311.0000000000
169 -272.0000000000 -272.0000000000 -272.0000000000 -272.0000000000
170 -252.0000000000 -252.0000000000 -252.0000000000 -252.0000000000
190 -223.0000000000 -223.0000000000 -223.0000000000 -223.0000000000
199 -184.0000000000 -184.0000000000 -184.0000000000 -184.0000000000
226 -174.0000000000 -174.0000000000 -174.0000000000 -174.0000000000
253 -165.0000000000 -165.0000000000 -165.0000000000 -165.0000000000
294 -117.0000000000 -117.0000000000 -117.0000000000 -117.0000000000
305 -108.0000000000 -108.0000000000 -108.0000000000 -108.0000000000
310 -99.0000000000 -99.0000000000 -99.0000000000 -99.0000000000
328 -89.0000000000 -89.0000000000 -89.0000000000 -89.0000000000
334 -70.0000000000 -70.0000000000 -70.0000000000 -70.0000000000
354 -61.0000000000 -61.0000000000 -61.0000000000 -61.0000000000
360 -60.0000000000 -60.0000000000 -60.0000000000 -60.0000000000
365 -41.0000000000 -41.0000000000 -41.0000000000 -41.0000000000
377 -40.0000000000 -40.0000000000 -40.0000000000 -40.0000000000
396 -31.0000000000 -31.0000000000 -31.0000000000 -31.0000000000
398 -22.0000000000 -22.0000000000 -22.0000000000 -22.0000000000
449 -21.0000000000 -21.0000000000 -21.0000000000 -21.0000000000
467 -12.0000000000 -12.0000000000 -12.0000000000 -12.0000000000
504 7.0000000000 7.0000000000 7.0000000000 7.0000000000
727 8.0000000000 8.0000000000 8.0000000000 8.0000000000
734 9.0000000000 9.0000000000 9.0000000000 9.0000000000
9157 10.0000000000 10.0000000000 10.0000000000 10.0000000000
100001 -19.0000000000 10.0000000000 -19.0000000000 10.0000000000
