"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
34 3205.0000000000 3205.0000000000 3205.0000000000 3205.0000000000
39 3261.0000000000 3261.0000000000 3261.0000000000 3261.0000000000
40 3292.0000000000 3292.0000000000 3292.0000000000 3292.0000000000
43 3330.0000000000 3330.0000000000 3330.0000000000 3330.0000000000
45 3364.0000000000 3364.0000000000 3364.0000000000 3364.0000000000
54 3397.0000000000 3397.0000000000 3397.0000000000 3397.0000000000
59 3492.0000000000 3492.0000000000 3492.0000000000 3492.0000000000
67 3493.0000000000 3493.0000000000 3493.0000000000 3493.0000000000
68 3562.0000000000 3562.0000000000 3562.0000000000 3562.0000000000
70 3651.0000000000 3651.0000000000 3651.0000000000 3651.0000000000
74 3658.0000000000 3658.0000000000 3658.0000000000 3658.0000000000
75 3693.0000000000 3693.0000000000 3693.0000000000 3693.0000000000
79 3752.0000000000 3752.0000000000 3752.0000000000 3752.0000000000
80 3756.0000000000 3756.0000000000 3756.0000000000 3756.0000000000
81 3820.0000000000 3820.0000000000 3820.0000000000 3820.0000000000
83 3878.0000000000 3878.0000000000 3878.0000000000 3878.0000000000
88 3895.0000000000 3895.0000000000 3895.0000000000 3895.0000000000
92 3936.0000000000 3936.0000000000 3936.0000000000 3936.0000000000
95 3988.0000000000 3988.0000000000 3988.0000000000 3988.0000000000
100 4025.0000000000 4025.0000000000 4025.0000000000 4025.0000000000
103 4108.0000000000 4108.0000000000 4108.0000000000 4108.0000000000
106 4157.0000000000 4157.0000000000 4157.0000000000 4157.0000000000
116 4257.0000000000 4257.0000000000 4257.0000000000 4257.0000000000
137 4267.0000000000 4267.0000000000 4267.0000000000 4267.0000000000
145 4275.0000000000 4275.0000000000 4275.0000000000 4275.0000000000
150 4372.0000000000 4372.0000000000 4372.0000000000 4372.0000000000
157 4417.0000000000 4417.0000000000 4417.0000000000 4417.0000000000
159 4440.0000000000 4440.0000000000 4440.0000000000 4440.0000000000
164 4520.0000000000 4520.0000000000 4520.0000000000 4520.0000000000
172 4614.0000000000 4614.0000000000 4614.0000000000 4614.0000000000
179 4689.0000000000 4689.0000000000 4689.0000000000 4689.0000000000
183 4721.0000000000 4721.0000000000 4721.0000000000 4721.0000000000
190 4749.0000000000 4749.0000000000 4749.0000000000 4749.0000000000
212 4828.0000000000 4828.0000000000 4828.0000000000 4828.0000000000
229 4913.0000000000 4913.0000000000 4913.0000000000 4913.0000000000
282 4983.0000000000 4983.0000000000 4983.0000000000 4983.0000000000
345 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5020.0000000000 5050.0000000000 5020.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2491.0000000000 2491.0000000000 2491.0000000000 2491.0000000000
2 2569.0000000000 2569.0000000000 2569.0000000000 2569.0000000000
3 2597.0000000000 2597.0000000000 2597.0000000000 2597.0000000000
10 2651.0000000000 2651.0000000000 2651.0000000000 2651.0000000000
11 2690.0000000000 2690.0000000000 2690.0000000000 2690.0000000000
12 2764.0000000000 2764.0000000000 2764.0000000000 2764.0000000000
13 2812.0000000000 2812.0000000000 2812.0000000000 2812.0000000000
14 2883.0000000000 2883.0000000000 2883.0000000000 2883.0000000000
17 2925.0000000000 2925.0000000000 2925.0000000000 2925.0000000000
23 2971.0000000000 2971.0000000000 2971.0000000000 2971.0000000000
25 2972.0000000000 2972.0000000000 2972.0000000000 2972.0000000000
30 3059.0000000000 3059.0000000000 3059.0000000000 3059.0000000000
31 3117.0000000000 3117.0000000000 3117.0000000000 3117.0000000000
34 3128.0000000000 3128.0000000000 3128.0000000000 3128.0000000000
37 3134.0000000000 3134.0000000000 3134.0000000000 3134.0000000000
38 3206.0000000000 3206.0000000000 3206.0000000000 3206.0000000000
41 3274.0000000000 3274.0000000000 3274.0000000000 3274.0000000000
46 3353.0000000000 3353.0000000000 3353.0000000000 3353.0000000000
47 3430.0000000000 3430.0000000000 3430.0000000000 3430.0000000000
51 3500.0000000000 3500.0000000000 3500.0000000000 3500.0000000000
53 3580.0000000000 3580.0000000000 3580.0000000000 3580.0000000000
64 3589.0000000000 3589.0000000000 3589.0000000000 3589.0000000000
66 3648.0000000000 3648.0000000000 3648.0000000000 3648.0000000000
67 3661.0000000000 3661.0000000000 3661.0000000000 3661.0000000000
68 3751.0000000000 3751.0000000000 3751.0000000000 3751.0000000000
73 3817.0000000000 3817.0000000000 3817.0000000000 3817.0000000000
74 3910.0000000000 3910.0000000000 3910.0000000000 3910.0000000000
88 3914.0000000000 3914.0000000000 3914.0000000000 3914.0000000000
90 4010.0000000000 4010.0000000000 4010.0000000000 4010.0000000000
92 4048.0000000000 4048.0000000000 4048.0000000000 4048.0000000000
96 4142.0000000000 4142.0000000000 4142.0000000000 4142.0000000000
98 4237.0000000000 4237.0000000000 4237.0000000000 4237.0000000000
103 4266.0000000000 4266.0000000000 4266.0000000000 4266.0000000000
108 4283.0000000000 4283.0000000000 4283.0000000000 4283.0000000000
117 4371.0000000000 4371.0000000000 4371.0000000000 4371.0000000000
127 4402.0000000000 4402.0000000000 4402.0000000000 4402.0000000000
128 4478.0000000000 4478.0000000000 4478.0000000000 4478.0000000000
134 4496.0000000000 4496.0000000000 4496.0000000000 4496.0000000000
135 4594.0000000000 4594.0000000000 4594.0000000000 4594.0000000000
159 4597.0000000000 4597.0000000000 4597.0000000000 4597.0000000000
163 4621.0000000000 4621.0000000000 4621.0000000000 4621.0000000000
167 4666.0000000000 4666.0000000000 4666.0000000000 4666.0000000000
171 4739.0000000000 4739.0000000000 4739.0000000000 4739.0000000000
194 4766.0000000000 4766.0000000000 4766.0000000000 4766.0000000000
224 4809.0000000000 4809.0000000000 4809.0000000000 4809.0000000000
236 4817.0000000000 4817.0000000000 4817.0000000000 4817.0000000000
273 4870.0000000000 4870.0000000000 4870.0000000000 4870.0000000000
275 4885.0000000000 4885.0000000000 4885.0000000000 4885.0000000000
334 4915.0000000000 4915.0000000000 4915.0000000000 4915.0000000000
347 4938.0000000000 4938.0000000000 4938.0000000000 4938.0000000000
402 5000.0000000000 5000.0000000000 5000.0000000000 5000.0000000000
482 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4986.0000000000 5050.0000000000 4986.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2389.0000000000 2389.0000000000 2389.0000000000 2389.0000000000
2 2395.0000000000 2395.0000000000 2395.0000000000 2395.0000000000
7 2495.0000000000 2495.0000000000 2495.0000000000 2495.0000000000
9 2536.0000000000 2536.0000000000 2536.0000000000 2536.0000000000
11 2622.0000000000 2622.0000000000 2622.0000000000 2622.0000000000
15 2704.0000000000 2704.0000000000 2704.0000000000 2704.0000000000
16 2780.0000000000 2780.0000000000 2780.0000000000 2780.0000000000
18 2857.0000000000 2857.0000000000 2857.0000000000 2857.0000000000
23 2920.0000000000 2920.0000000000 2920.0000000000 2920.0000000000
24 3000.0000000000 3000.0000000000 3000.0000000000 3000.0000000000
25 3029.0000000000 3029.0000000000 3029.0000000000 3029.0000000000
26 3100.0000000000 3100.0000000000 3100.0000000000 3100.0000000000
29 3175.0000000000 3175.0000000000 3175.0000000000 3175.0000000000
32 3217.0000000000 3217.0000000000 3217.0000000000 3217.0000000000
33 3239.0000000000 3239.0000000000 3239.0000000000 3239.0000000000
37 3249.0000000000 3249.0000000000 3249.0000000000 3249.0000000000
38 3274.0000000000 3274.0000000000 3274.0000000000 3274.0000000000
42 3297.0000000000 3297.0000000000 3297.0000000000 3297.0000000000
43 3375.0000000000 3375.0000000000 3375.0000000000 3375.0000000000
44 3421.0000000000 3421.0000000000 3421.0000000000 3421.0000000000
46 3460.0000000000 3460.0000000000 3460.0000000000 3460.0000000000
49 3521.0000000000 3521.0000000000 3521.0000000000 3521.0000000000
51 3613.0000000000 3613.0000000000 3613.0000000000 3613.0000000000
55 3643.0000000000 3643.0000000000 3643.0000000000 3643.0000000000
58 3698.0000000000 3698.0000000000 3698.0000000000 3698.0000000000
59 3760.0000000000 3760.0000000000 3760.0000000000 3760.0000000000
62 3851.0000000000 3851.0000000000 3851.0000000000 3851.0000000000
77 3905.0000000000 3905.0000000000 3905.0000000000 3905.0000000000
82 3965.0000000000 3965.0000000000 3965.0000000000 3965.0000000000
83 3997.0000000000 3997.0000000000 3997.0000000000 3997.0000000000
84 4034.0000000000 4034.0000000000 4034.0000000000 4034.0000000000
86 4054.0000000000 4054.0000000000 4054.0000000000 4054.0000000000
89 4135.0000000000 4135.0000000000 4135.0000000000 4135.0000000000
90 4175.0000000000 4175.0000000000 4175.0000000000 4175.0000000000
99 4241.0000000000 4241.0000000000 4241.0000000000 4241.0000000000
104 4245.0000000000 4245.0000000000 4245.0000000000 4245.0000000000
112 4303.0000000000 4303.0000000000 4303.0000000000 4303.0000000000
121 4392.0000000000 4392.0000000000 4392.0000000000 4392.0000000000
132 4393.0000000000 4393.0000000000 4393.0000000000 4393.0000000000
135 4412.0000000000 4412.0000000000 4412.0000000000 4412.0000000000
139 4425.0000000000 4425.0000000000 4425.0000000000 4425.0000000000
184 4497.0000000000 4497.0000000000 4497.0000000000 4497.0000000000
198 4594.0000000000 4594.0000000000 4594.0000000000 4594.0000000000
207 4663.0000000000 4663.0000000000 4663.0000000000 4663.0000000000
212 4674.0000000000 4674.0000000000 4674.0000000000 4674.0000000000
243 4748.0000000000 4748.0000000000 4748.0000000000 4748.0000000000
249 4782.0000000000 4782.0000000000 4782.0000000000 4782.0000000000
284 4797.0000000000 4797.0000000000 4797.0000000000 4797.0000000000
307 4870.0000000000 4870.0000000000 4870.0000000000 4870.0000000000
369 4957.0000000000 4957.0000000000 4957.0000000000 4957.0000000000
463 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4958.0000000000 5050.0000000000 4958.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2411.0000000000 2411.0000000000 2411.0000000000 2411.0000000000
2 2461.0000000000 2461.0000000000 2461.0000000000 2461.0000000000
3 2515.0000000000 2515.0000000000 2515.0000000000 2515.0000000000
6 2566.0000000000 2566.0000000000 2566.0000000000 2566.0000000000
7 2618.0000000000 2618.0000000000 2618.0000000000 2618.0000000000
8 2686.0000000000 2686.0000000000 2686.0000000000 2686.0000000000
9 2714.0000000000 2714.0000000000 2714.0000000000 2714.0000000000
11 2778.0000000000 2778.0000000000 2778.0000000000 2778.0000000000
12 2855.0000000000 2855.0000000000 2855.0000000000 2855.0000000000
14 2884.0000000000 2884.0000000000 2884.0000000000 2884.0000000000
15 2942.0000000000 2942.0000000000 2942.0000000000 2942.0000000000
29 3013.0000000000 3013.0000000000 3013.0000000000 3013.0000000000
31 3033.0000000000 3033.0000000000 3033.0000000000 3033.0000000000
34 3073.0000000000 3073.0000000000 3073.0000000000 3073.0000000000
42 3160.0000000000 3160.0000000000 3160.0000000000 3160.0000000000
45 3227.0000000000 3227.0000000000 3227.0000000000 3227.0000000000
48 3283.0000000000 3283.0000000000 3283.0000000000 3283.0000000000
51 3361.0000000000 3361.0000000000 3361.0000000000 3361.0000000000
52 3364.0000000000 3364.0000000000 3364.0000000000 3364.0000000000
54 3444.0000000000 3444.0000000000 3444.0000000000 3444.0000000000
55 3466.0000000000 3466.0000000000 3466.0000000000 3466.0000000000
58 3526.0000000000 3526.0000000000 3526.0000000000 3526.0000000000
67 3614.0000000000 3614.0000000000 3614.0000000000 3614.0000000000
68 3695.0000000000 3695.0000000000 3695.0000000000 3695.0000000000
73 3696.0000000000 3696.0000000000 3696.0000000000 3696.0000000000
77 3744.0000000000 3744.0000000000 3744.0000000000 3744.0000000000
79 3803.0000000000 3803.0000000000 3803.0000000000 3803.0000000000
87 3876.0000000000 3876.0000000000 3876.0000000000 3876.0000000000
90 3887.0000000000 3887.0000000000 3887.0000000000 3887.0000000000
95 3926.0000000000 3926.0000000000 3926.0000000000 3926.0000000000
96 4011.0000000000 4011.0000000000 4011.0000000000 4011.0000000000
97 4045.0000000000 4045.0000000000 4045.0000000000 4045.0000000000
100 4069.0000000000 4069.0000000000 4069.0000000000 4069.0000000000
103 4118.0000000000 4118.0000000000 4118.0000000000 4118.0000000000
111 4154.0000000000 4154.0000000000 4154.0000000000 4154.0000000000
119 4238.0000000000 4238.0000000000 4238.0000000000 4238.0000000000
122 4299.0000000000 4299.0000000000 4299.0000000000 4299.0000000000
144 4344.0000000000 4344.0000000000 4344.0000000000 4344.0000000000
149 4397.0000000000 4397.0000000000 4397.0000000000 4397.0000000000
152 4483.0000000000 4483.0000000000 4483.0000000000 4483.0000000000
157 4553.0000000000 4553.0000000000 4553.0000000000 4553.0000000000
158 4576.0000000000 4576.0000000000 4576.0000000000 4576.0000000000
191 4603.0000000000 4603.0000000000 4603.0000000000 4603.0000000000
208 4644.0000000000 4644.0000000000 4644.0000000000 4644.0000000000
219 4723.0000000000 4723.0000000000 4723.0000000000 4723.0000000000
245 4760.0000000000 4760.0000000000 4760.0000000000 4760.0000000000
256 4835.0000000000 4835.0000000000 4835.0000000000 4835.0000000000
260 4925.0000000000 4925.0000000000 4925.0000000000 4925.0000000000
440 5025.0000000000 5025.0000000000 5025.0000000000 5025.0000000000
570 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4971.0000000000 5050.0000000000 4971.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2537.0000000000 2537.0000000000 2537.0000000000 2537.0000000000
5 2541.0000000000 2541.0000000000 2541.0000000000 2541.0000000000
6 2599.0000000000 2599.0000000000 2599.0000000000 2599.0000000000
8 2693.0000000000 2693.0000000000 2693.0000000000 2693.0000000000
10 2793.0000000000 2793.0000000000 2793.0000000000 2793.0000000000
12 2809.0000000000 2809.0000000000 2809.0000000000 2809.0000000000
15 2861.0000000000 2861.0000000000 2861.0000000000 2861.0000000000
22 2949.0000000000 2949.0000000000 2949.0000000000 2949.0000000000
28 3046.0000000000 3046.0000000000 3046.0000000000 3046.0000000000
34 3108.0000000000 3108.0000000000 3108.0000000000 3108.0000000000
35 3204.0000000000 3204.0000000000 3204.0000000000 3204.0000000000
37 3293.0000000000 3293.0000000000 3293.0000000000 3293.0000000000
39 3367.0000000000 3367.0000000000 3367.0000000000 3367.0000000000
41 3372.0000000000 3372.0000000000 3372.0000000000 3372.0000000000
43 3414.0000000000 3414.0000000000 3414.0000000000 3414.0000000000
44 3475.0000000000 3475.0000000000 3475.0000000000 3475.0000000000
51 3553.0000000000 3553.0000000000 3553.0000000000 3553.0000000000
58 3577.0000000000 3577.0000000000 3577.0000000000 3577.0000000000
59 3642.0000000000 3642.0000000000 3642.0000000000 3642.0000000000
68 3681.0000000000 3681.0000000000 3681.0000000000 3681.0000000000
72 3695.0000000000 3695.0000000000 3695.0000000000 3695.0000000000
73 3780.0000000000 3780.0000000000 3780.0000000000 3780.0000000000
75 3829.0000000000 3829.0000000000 3829.0000000000 3829.0000000000
79 3912.0000000000 3912.0000000000 3912.0000000000 3912.0000000000
85 3948.0000000000 3948.0000000000 3948.0000000000 3948.0000000000
91 3966.0000000000 3966.0000000000 3966.0000000000 3966.0000000000
98 3993.0000000000 3993.0000000000 3993.0000000000 3993.0000000000
112 4024.0000000000 4024.0000000000 4024.0000000000 4024.0000000000
120 4087.0000000000 4087.0000000000 4087.0000000000 4087.0000000000
130 4094.0000000000 4094.0000000000 4094.0000000000 4094.0000000000
133 4138.0000000000 4138.0000000000 4138.0000000000 4138.0000000000
140 4206.0000000000 4206.0000000000 4206.0000000000 4206.0000000000
141 4286.0000000000 4286.0000000000 4286.0000000000 4286.0000000000
145 4321.0000000000 4321.0000000000 4321.0000000000 4321.0000000000
147 4419.0000000000 4419.0000000000 4419.0000000000 4419.0000000000
150 4451.0000000000 4451.0000000000 4451.0000000000 4451.0000000000
176 4546.0000000000 4546.0000000000 4546.0000000000 4546.0000000000
183 4575.0000000000 4575.0000000000 4575.0000000000 4575.0000000000
186 4594.0000000000 4594.0000000000 4594.0000000000 4594.0000000000
219 4654.0000000000 4654.0000000000 4654.0000000000 4654.0000000000
236 4727.0000000000 4727.0000000000 4727.0000000000 4727.0000000000
249 4774.0000000000 4774.0000000000 4774.0000000000 4774.0000000000
