"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
184 4312.0000000000 4312.0000000000 4312.0000000000 4312.0000000000
198 4410.0000000000 4410.0000000000 4410.0000000000 4410.0000000000
222 4434.0000000000 4434.0000000000 4434.0000000000 4434.0000000000
245 4498.0000000000 4498.0000000000 4498.0000000000 4498.0000000000
278 4532.0000000000 4532.0000000000 4532.0000000000 4532.0000000000
305 4541.0000000000 4541.0000000000 4541.0000000000 4541.0000000000
308 4570.0000000000 4570.0000000000 4570.0000000000 4570.0000000000
345 4648.0000000000 4648.0000000000 4648.0000000000 4648.0000000000
359 4712.0000000000 4712.0000000000 4712.0000000000 4712.0000000000
392 4833.0000000000 4833.0000000000 4833.0000000000 4833.0000000000
407 4835.0000000000 4835.0000000000 4835.0000000000 4835.0000000000
483 4853.0000000000 4853.0000000000 4853.0000000000 4853.0000000000
532 4873.0000000000 4873.0000000000 4873.0000000000 4873.0000000000
562 4914.0000000000 4914.0000000000 4914.0000000000 4914.0000000000
739 4966.0000000000 4966.0000000000 4966.0000000000 4966.0000000000
