"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
17 54.0000000000 54.0000000000 54.0000000000 54.0000000000
18 55.0000000000 55.0000000000 55.0000000000 55.0000000000
20 56.0000000000 56.0000000000 56.0000000000 56.0000000000
21 57.0000000000 57.0000000000 57.0000000000 57.0000000000
24 58.0000000000 58.0000000000 58.0000000000 58.0000000000
25 59.0000000000 59.0000000000 59.0000000000 59.0000000000
26 60.0000000000 60.0000000000 60.0000000000 60.0000000000
28 61.0000000000 61.0000000000 61.0000000000 61.0000000000
30 62.0000000000 62.0000000000 62.0000000000 62.0000000000
31 63.0000000000 63.0000000000 63.0000000000 63.0000000000
33 64.0000000000 64.0000000000 64.0000000000 64.0000000000
34 65.0000000000 65.0000000000 65.0000000000 65.0000000000
36 66.0000000000 66.0000000000 66.0000000000 66.0000000000
38 67.0000000000 67.0000000000 67.0000000000 67.0000000000
43 68.0000000000 68.0000000000 68.0000000000 68.0000000000
45 69.0000000000 69.0000000000 69.0000000000 69.0000000000
46 70.0000000000 70.0000000000 70.0000000000 70.0000000000
48 71.0000000000 71.0000000000 71.0000000000 71.0000000000
49 72.0000000000 72.0000000000 72.0000000000 72.0000000000
50 73.0000000000 73.0000000000 73.0000000000 73.0000000000
55 74.0000000000 74.0000000000 74.0000000000 74.0000000000
57 75.0000000000 75.0000000000 75.0000000000 75.0000000000
58 76.0000000000 76.0000000000 76.0000000000 76.0000000000
71 77.0000000000 77.0000000000 77.0000000000 77.0000000000
72 78.0000000000 78.0000000000 78.0000000000 78.0000000000
75 79.0000000000 79.0000000000 79.0000000000 79.0000000000
78 80.0000000000 80.0000000000 80.0000000000 80.0000000000
81 81.0000000000 81.0000000000 81.0000000000 81.0000000000
83 82.0000000000 82.0000000000 82.0000000000 82.0000000000
86 83.0000000000 83.0000000000 83.0000000000 83.0000000000
89 84.0000000000 84.0000000000 84.0000000000 84.0000000000
101 85.0000000000 85.0000000000 85.0000000000 85.0000000000
102 86.0000000000 86.0000000000 86.0000000000 86.0000000000
106 87.0000000000 87.0000000000 87.0000000000 87.0000000000
108 88.0000000000 88.0000000000 88.0000000000 88.0000000000
115 89.0000000000 89.0000000000 89.0000000000 89.0000000000
120 90.0000000000 90.0000000000 90.0000000000 90.0000000000
127 91.0000000000 91.0000000000 91.0000000000 91.0000000000
129 92.0000000000 92.0000000000 92.0000000000 92.0000000000
137 93.0000000000 93.0000000000 93.0000000000 93.0000000000
148 94.0000000000 94.0000000000 94.0000000000 94.0000000000
170 95.0000000000 95.0000000000 95.0000000000 95.0000000000
175 96.0000000000 96.0000000000 96.0000000000 96.0000000000
182 97.0000000000 97.0000000000 97.0000000000 97.0000000000
246 98.0000000000 98.0000000000 98.0000000000 98.0000000000
356 99.0000000000 99.0000000000 99.0000000000 99.0000000000
392 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 99.0000000000 100.0000000000 99.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 44.0000000000 44.0000000000 44.0000000000 44.0000000000
5 45.0000000000 45.0000000000 45.0000000000 45.0000000000
7 46.0000000000 46.0000000000 46.0000000000 46.0000000000
8 47.0000000000 47.0000000000 47.0000000000 47.0000000000
9 48.0000000000 48.0000000000 48.0000000000 48.0000000000
10 49.0000000000 49.0000000000 49.0000000000 49.0000000000
14 50.0000000000 50.0000000000 50.0000000000 50.0000000000
15 51.0000000000 51.0000000000 51.0000000000 51.0000000000
19 52.0000000000 52.0000000000 52.0000000000 52.0000000000
25 53.0000000000 53.0000000000 53.0000000000 53.0000000000
26 54.0000000000 54.0000000000 54.0000000000 54.0000000000
31 55.0000000000 55.0000000000 55.0000000000 55.0000000000
32 56.0000000000 56.0000000000 56.0000000000 56.0000000000
33 57.0000000000 57.0000000000 57.0000000000 57.0000000000
34 58.0000000000 58.0000000000 58.0000000000 58.0000000000
35 59.0000000000 59.0000000000 59.0000000000 59.0000000000
36 60.0000000000 60.0000000000 60.0000000000 60.0000000000
38 61.0000000000 61.0000000000 61.0000000000 61.0000000000
39 62.0000000000 62.0000000000 62.0000000000 62.0000000000
41 63.0000000000 63.0000000000 63.0000000000 63.0000000000
43 64.0000000000 64.0000000000 64.0000000000 64.0000000000
47 65.0000000000 65.0000000000 65.0000000000 65.0000000000
50 66.0000000000 66.0000000000 66.0000000000 66.0000000000
51 67.0000000000 67.0000000000 67.0000000000 67.0000000000
52 68.0000000000 68.0000000000 68.0000000000 68.0000000000
56 69.0000000000 69.0000000000 69.0000000000 69.0000000000
57 70.0000000000 70.0000000000 70.0000000000 70.0000000000
59 71.0000000000 71.0000000000 71.0000000000 71.0000000000
70 72.0000000000 72.0000000000 72.0000000000 72.0000000000
72 73.0000000000 73.0000000000 73.0000000000 73.0000000000
76 74.0000000000 74.0000000000 74.0000000000 74.0000000000
77 75.0000000000 75.0000000000 75.0000000000 75.0000000000
81 76.0000000000 76.0000000000 76.0000000000 76.0000000000
82 77.0000000000 77.0000000000 77.0000000000 77.0000000000
90 78.0000000000 78.0000000000 78.0000000000 78.0000000000
92 79.0000000000 79.0000000000 79.0000000000 79.0000000000
101 80.0000000000 80.0000000000 80.0000000000 80.0000000000
104 81.0000000000 81.0000000000 81.0000000000 81.0000000000
105 82.0000000000 82.0000000000 82.0000000000 82.0000000000
108 83.0000000000 83.0000000000 83.0000000000 83.0000000000
111 84.0000000000 84.0000000000 84.0000000000 84.0000000000
