"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
18 4.0000000000 4.0000000000 4.0000000000 4.0000000000
47 7.0000000000 7.0000000000 7.0000000000 7.0000000000
82 9.0000000000 9.0000000000 9.0000000000 9.0000000000
214 10.0000000000 10.0000000000 10.0000000000 10.0000000000
338 14.0000000000 14.0000000000 14.0000000000 14.0000000000
379 15.0000000000 15.0000000000 15.0000000000 15.0000000000
916 17.0000000000 17.0000000000 17.0000000000 17.0000000000
963 19.0000000000 19.0000000000 19.0000000000 19.0000000000
1076 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1206 23.0000000000 23.0000000000 23.0000000000 23.0000000000
1318 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1380 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1477 26.0000000000 26.0000000000 26.0000000000 26.0000000000
1590 27.0000000000 27.0000000000 27.0000000000 27.0000000000
1738 28.0000000000 28.0000000000 28.0000000000 28.0000000000
2200 29.0000000000 29.0000000000 29.0000000000 29.0000000000
2233 30.0000000000 30.0000000000 30.0000000000 30.0000000000
2295 32.0000000000 32.0000000000 32.0000000000 32.0000000000
2311 33.0000000000 33.0000000000 33.0000000000 33.0000000000
2484 36.0000000000 36.0000000000 36.0000000000 36.0000000000
2536 41.0000000000 41.0000000000 41.0000000000 41.0000000000
2585 45.0000000000 45.0000000000 45.0000000000 45.0000000000
3017 50.0000000000 50.0000000000 50.0000000000 50.0000000000
3082 52.0000000000 52.0000000000 52.0000000000 52.0000000000
3218 53.0000000000 53.0000000000 53.0000000000 53.0000000000
3380 54.0000000000 54.0000000000 54.0000000000 54.0000000000
3529 57.0000000000 57.0000000000 57.0000000000 57.0000000000
3883 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3977 63.0000000000 63.0000000000 63.0000000000 63.0000000000
4292 65.0000000000 65.0000000000 65.0000000000 65.0000000000
4422 68.0000000000 68.0000000000 68.0000000000 68.0000000000
4546 70.0000000000 70.0000000000 70.0000000000 70.0000000000
4605 72.0000000000 72.0000000000 72.0000000000 72.0000000000
4702 73.0000000000 73.0000000000 73.0000000000 73.0000000000
5152 74.0000000000 74.0000000000 74.0000000000 74.0000000000
5226 78.0000000000 78.0000000000 78.0000000000 78.0000000000
5666 80.0000000000 80.0000000000 80.0000000000 80.0000000000
5971 81.0000000000 81.0000000000 81.0000000000 81.0000000000
6370 82.0000000000 82.0000000000 82.0000000000 82.0000000000
6987 83.0000000000 83.0000000000 83.0000000000 83.0000000000
7207 85.0000000000 85.0000000000 85.0000000000 85.0000000000
7261 86.0000000000 86.0000000000 86.0000000000 86.0000000000
7975 89.0000000000 89.0000000000 89.0000000000 89.0000000000
8115 90.0000000000 90.0000000000 90.0000000000 90.0000000000
8207 91.0000000000 91.0000000000 91.0000000000 91.0000000000
8490 92.0000000000 92.0000000000 92.0000000000 92.0000000000
8607 98.0000000000 98.0000000000 98.0000000000 98.0000000000
8751 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 100.0000000000 100.0000000000 100.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
36 3.0000000000 3.0000000000 3.0000000000 3.0000000000
60 4.0000000000 4.0000000000 4.0000000000 4.0000000000
94 7.0000000000 7.0000000000 7.0000000000 7.0000000000
108 9.0000000000 9.0000000000 9.0000000000 9.0000000000
111 10.0000000000 10.0000000000 10.0000000000 10.0000000000
319 12.0000000000 12.0000000000 12.0000000000 12.0000000000
389 14.0000000000 14.0000000000 14.0000000000 14.0000000000
688 17.0000000000 17.0000000000 17.0000000000 17.0000000000
1073 19.0000000000 19.0000000000 19.0000000000 19.0000000000
1301 20.0000000000 20.0000000000 20.0000000000 20.0000000000
1370 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1408 23.0000000000 23.0000000000 23.0000000000 23.0000000000
1589 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1740 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1816 29.0000000000 29.0000000000 29.0000000000 29.0000000000
2124 30.0000000000 30.0000000000 30.0000000000 30.0000000000
2153 31.0000000000 31.0000000000 31.0000000000 31.0000000000
2453 35.0000000000 35.0000000000 35.0000000000 35.0000000000
2521 42.0000000000 42.0000000000 42.0000000000 42.0000000000
2559 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2688 51.0000000000 51.0000000000 51.0000000000 51.0000000000
2729 53.0000000000 53.0000000000 53.0000000000 53.0000000000
2883 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2987 56.0000000000 56.0000000000 56.0000000000 56.0000000000
3054 57.0000000000 57.0000000000 57.0000000000 57.0000000000
3122 58.0000000000 58.0000000000 58.0000000000 58.0000000000
3463 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3773 63.0000000000 63.0000000000 63.0000000000 63.0000000000
3913 64.0000000000 64.0000000000 64.0000000000 64.0000000000
4013 65.0000000000 65.0000000000 65.0000000000 65.0000000000
4036 66.0000000000 66.0000000000 66.0000000000 66.0000000000
4079 67.0000000000 67.0000000000 67.0000000000 67.0000000000
4586 68.0000000000 68.0000000000 68.0000000000 68.0000000000
5183 69.0000000000 69.0000000000 69.0000000000 69.0000000000
5215 70.0000000000 70.0000000000 70.0000000000 70.0000000000
5434 71.0000000000 71.0000000000 71.0000000000 71.0000000000
5458 72.0000000000 72.0000000000 72.0000000000 72.0000000000
5470 74.0000000000 74.0000000000 74.0000000000 74.0000000000
5540 75.0000000000 75.0000000000 75.0000000000 75.0000000000
5620 77.0000000000 77.0000000000 77.0000000000 77.0000000000
5662 83.0000000000 83.0000000000 83.0000000000 83.0000000000
6081 84.0000000000 84.0000000000 84.0000000000 84.0000000000
6167 86.0000000000 86.0000000000 86.0000000000 86.0000000000
6629 87.0000000000 87.0000000000 87.0000000000 87.0000000000
6647 91.0000000000 91.0000000000 91.0000000000 91.0000000000
6674 92.0000000000 92.0000000000 92.0000000000 92.0000000000
7039 93.0000000000 93.0000000000 93.0000000000 93.0000000000
7287 94.0000000000 94.0000000000 94.0000000000 94.0000000000
7891 95.0000000000 95.0000000000 95.0000000000 95.0000000000
8106 96.0000000000 96.0000000000 96.0000000000 96.0000000000
8622 98.0000000000 98.0000000000 98.0000000000 98.0000000000
8646 99.0000000000 99.0000000000 99.0000000000 99.0000000000
8784 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 100.0000000000 100.0000000000 100.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.0000000000 0.0000000000 0.0000000000 0.0000000000
197 5.0000000000 5.0000000000 5.0000000000 5.0000000000
223 7.0000000000 7.0000000000 7.0000000000 7.0000000000
251 12.0000000000 12.0000000000 12.0000000000 12.0000000000
300 14.0000000000 14.0000000000 14.0000000000 14.0000000000
524 21.0000000000 21.0000000000 21.0000000000 21.0000000000
635 22.0000000000 22.0000000000 22.0000000000 22.0000000000
637 29.0000000000 29.0000000000 29.0000000000 29.0000000000
797 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1083 34.0000000000 34.0000000000 34.0000000000 34.0000000000
1135 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1457 39.0000000000 39.0000000000 39.0000000000 39.0000000000
1458 40.0000000000 40.0000000000 40.0000000000 40.0000000000
1525 41.0000000000 41.0000000000 41.0000000000 41.0000000000
1621 42.0000000000 42.0000000000 42.0000000000 42.0000000000
1730 44.0000000000 44.0000000000 44.0000000000 44.0000000000
2665 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2839 49.0000000000 49.0000000000 49.0000000000 49.0000000000
3023 50.0000000000 50.0000000000 50.0000000000 50.0000000000
3104 53.0000000000 53.0000000000 53.0000000000 53.0000000000
3137 54.0000000000 54.0000000000 54.0000000000 54.0000000000
3156 55.0000000000 55.0000000000 55.0000000000 55.0000000000
3303 56.0000000000 56.0000000000 56.0000000000 56.0000000000
3605 58.0000000000 58.0000000000 58.0000000000 58.0000000000
3713 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3962 60.0000000000 60.0000000000 60.0000000000 60.0000000000
4266 61.0000000000 61.0000000000 61.0000000000 61.0000000000
4273 62.0000000000 62.0000000000 62.0000000000 62.0000000000
4361 63.0000000000 63.0000000000 63.0000000000 63.0000000000
4474 64.0000000000 64.0000000000 64.0000000000 64.0000000000
5140 66.0000000000 66.0000000000 66.0000000000 66.0000000000
5201 67.0000000000 67.0000000000 67.0000000000 67.0000000000
5203 72.0000000000 72.0000000000 72.0000000000 72.0000000000
5226 74.0000000000 74.0000000000 74.0000000000 74.0000000000
5459 75.0000000000 75.0000000000 75.0000000000 75.0000000000
5874 76.0000000000 76.0000000000 76.0000000000 76.0000000000
5965 77.0000000000 77.0000000000 77.0000000000 77.0000000000
6043 78.0000000000 78.0000000000 78.0000000000 78.0000000000
6166 81.0000000000 81.0000000000 81.0000000000 81.0000000000
6227 82.0000000000 82.0000000000 82.0000000000 82.0000000000
6461 85.0000000000 85.0000000000 85.0000000000 85.0000000000
6664 89.0000000000 89.0000000000 89.0000000000 89.0000000000
6842 91.0000000000 91.0000000000 91.0000000000 91.0000000000
7004 92.0000000000 92.0000000000 92.0000000000 92.0000000000
7114 95.0000000000 95.0000000000 95.0000000000 95.0000000000
7420 96.0000000000 96.0000000000 96.0000000000 96.0000000000
7713 97.0000000000 97.0000000000 97.0000000000 97.0000000000
8182 98.0000000000 98.0000000000 98.0000000000 98.0000000000
8578 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 0.0000000000 100.0000000000 0.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.0000000000 0.0000000000 0.0000000000 0.0000000000
276 3.0000000000 3.0000000000 3.0000000000 3.0000000000
402 4.0000000000 4.0000000000 4.0000000000 4.0000000000
465 5.0000000000 5.0000000000 5.0000000000 5.0000000000
503 7.0000000000 7.0000000000 7.0000000000 7.0000000000
546 10.0000000000 10.0000000000 10.0000000000 10.0000000000
572 11.0000000000 11.0000000000 11.0000000000 11.0000000000
582 12.0000000000 12.0000000000 12.0000000000 12.0000000000
621 15.0000000000 15.0000000000 15.0000000000 15.0000000000
630 19.0000000000 19.0000000000 19.0000000000 19.0000000000
728 24.0000000000 24.0000000000 24.0000000000 24.0000000000
795 27.0000000000 27.0000000000 27.0000000000 27.0000000000
809 28.0000000000 28.0000000000 28.0000000000 28.0000000000
878 29.0000000000 29.0000000000 29.0000000000 29.0000000000
927 30.0000000000 30.0000000000 30.0000000000 30.0000000000
936 34.0000000000 34.0000000000 34.0000000000 34.0000000000
942 37.0000000000 37.0000000000 37.0000000000 37.0000000000
1248 38.0000000000 38.0000000000 38.0000000000 38.0000000000
1344 39.0000000000 39.0000000000 39.0000000000 39.0000000000
1456 40.0000000000 40.0000000000 40.0000000000 40.0000000000
1471 41.0000000000 41.0000000000 41.0000000000 41.0000000000
1513 47.0000000000 47.0000000000 47.0000000000 47.0000000000
1577 48.0000000000 48.0000000000 48.0000000000 48.0000000000
1593 49.0000000000 49.0000000000 49.0000000000 49.0000000000
2157 52.0000000000 52.0000000000 52.0000000000 52.0000000000
2359 53.0000000000 53.0000000000 53.0000000000 53.0000000000
2787 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2818 59.0000000000 59.0000000000 59.0000000000 59.0000000000
2930 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3273 61.0000000000 61.0000000000 61.0000000000 61.0000000000
3602 64.0000000000 64.0000000000 64.0000000000 64.0000000000
3645 66.0000000000 66.0000000000 66.0000000000 66.0000000000
3834 67.0000000000 67.0000000000 67.0000000000 67.0000000000
4533 71.0000000000 71.0000000000 71.0000000000 71.0000000000
4840 77.0000000000 77.0000000000 77.0000000000 77.0000000000
5275 79.0000000000 79.0000000000 79.0000000000 79.0000000000
5370 83.0000000000 83.0000000000 83.0000000000 83.0000000000
5565 86.0000000000 86.0000000000 86.0000000000 86.0000000000
5761 88.0000000000 88.0000000000 88.0000000000 88.0000000000
6010 90.0000000000 90.0000000000 90.0000000000 90.0000000000
6609 91.0000000000 91.0000000000 91.0000000000 91.0000000000
7302 92.0000000000 92.0000000000 92.0000000000 92.0000000000
7355 93.0000000000 93.0000000000 93.0000000000 93.0000000000
7363 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 100.0000000000 100.0000000000 100.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
249 3.0000000000 3.0000000000 3.0000000000 3.0000000000
279 7.0000000000 7.0000000000 7.0000000000 7.0000000000
323 9.0000000000 9.0000000000 9.0000000000 9.0000000000
532 13.0000000000 13.0000000000 13.0000000000 13.0000000000
540 14.0000000000 14.0000000000 14.0000000000 14.0000000000
664 15.0000000000 15.0000000000 15.0000000000 15.0000000000
669 17.0000000000 17.0000000000 17.0000000000 17.0000000000
941 18.0000000000 18.0000000000 18.0000000000 18.0000000000
1183 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1421 23.0000000000 23.0000000000 23.0000000000 23.0000000000
1472 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1502 26.0000000000 26.0000000000 26.0000000000 26.0000000000
1595 28.0000000000 28.0000000000 28.0000000000 28.0000000000
1637 29.0000000000 29.0000000000 29.0000000000 29.0000000000
1646 30.0000000000 30.0000000000 30.0000000000 30.0000000000
1887 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1949 33.0000000000 33.0000000000 33.0000000000 33.0000000000
1951 35.0000000000 35.0000000000 35.0000000000 35.0000000000
2544 36.0000000000 36.0000000000 36.0000000000 36.0000000000
2580 39.0000000000 39.0000000000 39.0000000000 39.0000000000
2748 40.0000000000 40.0000000000 40.0000000000 40.0000000000
2796 41.0000000000 41.0000000000 41.0000000000 41.0000000000
3247 47.0000000000 47.0000000000 47.0000000000 47.0000000000
3509 48.0000000000 48.0000000000 48.0000000000 48.0000000000
3569 49.0000000000 49.0000000000 49.0000000000 49.0000000000
3696 50.0000000000 50.0000000000 50.0000000000 50.0000000000
4081 52.0000000000 52.0000000000 52.0000000000 52.0000000000
4255 53.0000000000 53.0000000000 53.0000000000 53.0000000000
4262 54.0000000000 54.0000000000 54.0000000000 54.0000000000
4360 60.0000000000 60.0000000000 60.0000000000 60.0000000000
4742 61.0000000000 61.0000000000 61.0000000000 61.0000000000
5283 63.0000000000 63.0000000000 63.0000000000 63.0000000000
5597 65.0000000000 65.0000000000 65.0000000000 65.0000000000
5836 67.0000000000 67.0000000000 67.0000000000 67.0000000000
5894 69.0000000000 69.0000000000 69.0000000000 69.0000000000
6133 72.0000000000 72.0000000000 72.0000000000 72.0000000000
6134 73.0000000000 73.0000000000 73.0000000000 73.0000000000
6283 74.0000000000 74.0000000000 74.0000000000 74.0000000000
6434 76.0000000000 76.0000000000 76.0000000000 76.0000000000
6759 77.0000000000 77.0000000000 77.0000000000 77.0000000000
6775 79.0000000000 79.0000000000 79.0000000000 79.0000000000
6778 81.0000000000 81.0000000000 81.0000000000 81.0000000000
7050 85.0000000000 85.0000000000 85.0000000000 85.0000000000
7304 86.0000000000 86.0000000000 86.0000000000 86.0000000000
