"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
19 -1313.0000000000 -1313.0000000000 -1313.0000000000 -1313.0000000000
21 -1274.0000000000 -1274.0000000000 -1274.0000000000 -1274.0000000000
22 -1235.0000000000 -1235.0000000000 -1235.0000000000 -1235.0000000000
23 -1196.0000000000 -1196.0000000000 -1196.0000000000 -1196.0000000000
24 -1157.0000000000 -1157.0000000000 -1157.0000000000 -1157.0000000000
25 -1118.0000000000 -1118.0000000000 -1118.0000000000 -1118.0000000000
26 -1079.0000000000 -1079.0000000000 -1079.0000000000 -1079.0000000000
30 -1050.0000000000 -1050.0000000000 -1050.0000000000 -1050.0000000000
32 -1021.0000000000 -1021.0000000000 -1021.0000000000 -1021.0000000000
44 -982.0000000000 -982.0000000000 -982.0000000000 -982.0000000000
45 -953.0000000000 -953.0000000000 -953.0000000000 -953.0000000000
46 -914.0000000000 -914.0000000000 -914.0000000000 -914.0000000000
47 -875.0000000000 -875.0000000000 -875.0000000000 -875.0000000000
50 -836.0000000000 -836.0000000000 -836.0000000000 -836.0000000000
51 -797.0000000000 -797.0000000000 -797.0000000000 -797.0000000000
52 -758.0000000000 -758.0000000000 -758.0000000000 -758.0000000000
54 -719.0000000000 -719.0000000000 -719.0000000000 -719.0000000000
56 -680.0000000000 -680.0000000000 -680.0000000000 -680.0000000000
57 -651.0000000000 -651.0000000000 -651.0000000000 -651.0000000000
63 -622.0000000000 -622.0000000000 -622.0000000000 -622.0000000000
66 -593.0000000000 -593.0000000000 -593.0000000000 -593.0000000000
77 -564.0000000000 -564.0000000000 -564.0000000000 -564.0000000000
78 -535.0000000000 -535.0000000000 -535.0000000000 -535.0000000000
81 -516.0000000000 -516.0000000000 -516.0000000000 -516.0000000000
83 -477.0000000000 -477.0000000000 -477.0000000000 -477.0000000000
87 -438.0000000000 -438.0000000000 -438.0000000000 -438.0000000000
89 -399.0000000000 -399.0000000000 -399.0000000000 -399.0000000000
92 -360.0000000000 -360.0000000000 -360.0000000000 -360.0000000000
93 -331.0000000000 -331.0000000000 -331.0000000000 -331.0000000000
99 -312.0000000000 -312.0000000000 -312.0000000000 -312.0000000000
109 -293.0000000000 -293.0000000000 -293.0000000000 -293.0000000000
110 -254.0000000000 -254.0000000000 -254.0000000000 -254.0000000000
121 -235.0000000000 -235.0000000000 -235.0000000000 -235.0000000000
131 -206.0000000000 -206.0000000000 -206.0000000000 -206.0000000000
134 -177.0000000000 -177.0000000000 -177.0000000000 -177.0000000000
138 -158.0000000000 -158.0000000000 -158.0000000000 -158.0000000000
141 -139.0000000000 -139.0000000000 -139.0000000000 -139.0000000000
142 -120.0000000000 -120.0000000000 -120.0000000000 -120.0000000000
159 -119.0000000000 -119.0000000000 -119.0000000000 -119.0000000000
167 -100.0000000000 -100.0000000000 -100.0000000000 -100.0000000000
169 -71.0000000000 -71.0000000000 -71.0000000000 -71.0000000000
190 -42.0000000000 -42.0000000000 -42.0000000000 -42.0000000000
198 -41.0000000000 -41.0000000000 -41.0000000000 -41.0000000000
212 -32.0000000000 -32.0000000000 -32.0000000000 -32.0000000000
215 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
286 -22.0000000000 -22.0000000000 -22.0000000000 -22.0000000000
307 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
308 -12.0000000000 -12.0000000000 -12.0000000000 -12.0000000000
326 -3.0000000000 -3.0000000000 -3.0000000000 -3.0000000000
334 6.0000000000 6.0000000000 6.0000000000 6.0000000000
348 7.0000000000 7.0000000000 7.0000000000 7.0000000000
465 8.0000000000 8.0000000000 8.0000000000 8.0000000000
512 9.0000000000 9.0000000000 9.0000000000 9.0000000000
100001 -20.0000000000 9.0000000000 -20.0000000000 9.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1498.0000000000 -1498.0000000000 -1498.0000000000 -1498.0000000000
2 -1459.0000000000 -1459.0000000000 -1459.0000000000 -1459.0000000000
4 -1420.0000000000 -1420.0000000000 -1420.0000000000 -1420.0000000000
5 -1381.0000000000 -1381.0000000000 -1381.0000000000 -1381.0000000000
