"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
5156 96.0000000000 96.0000000000 96.0000000000 96.0000000000
5443 98.0000000000 98.0000000000 98.0000000000 98.0000000000
5500 99.0000000000 99.0000000000 99.0000000000 99.0000000000
5545 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 57.0000000000 100.0000000000 57.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
15 3.0000000000 3.0000000000 3.0000000000 3.0000000000
193 5.0000000000 5.0000000000 5.0000000000 5.0000000000
200 6.0000000000 6.0000000000 6.0000000000 6.0000000000
274 7.0000000000 7.0000000000 7.0000000000 7.0000000000
302 10.0000000000 10.0000000000 10.0000000000 10.0000000000
322 11.0000000000 11.0000000000 11.0000000000 11.0000000000
447 12.0000000000 12.0000000000 12.0000000000 12.0000000000
489 13.0000000000 13.0000000000 13.0000000000 13.0000000000
666 14.0000000000 14.0000000000 14.0000000000 14.0000000000
716 15.0000000000 15.0000000000 15.0000000000 15.0000000000
747 18.0000000000 18.0000000000 18.0000000000 18.0000000000
783 19.0000000000 19.0000000000 19.0000000000 19.0000000000
808 20.0000000000 20.0000000000 20.0000000000 20.0000000000
880 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1033 23.0000000000 23.0000000000 23.0000000000 23.0000000000
1091 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1181 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1325 30.0000000000 30.0000000000 30.0000000000 30.0000000000
1334 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1359 38.0000000000 38.0000000000 38.0000000000 38.0000000000
1362 40.0000000000 40.0000000000 40.0000000000 40.0000000000
1444 41.0000000000 41.0000000000 41.0000000000 41.0000000000
1917 45.0000000000 45.0000000000 45.0000000000 45.0000000000
1966 46.0000000000 46.0000000000 46.0000000000 46.0000000000
2021 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2032 53.0000000000 53.0000000000 53.0000000000 53.0000000000
2127 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2180 55.0000000000 55.0000000000 55.0000000000 55.0000000000
2183 56.0000000000 56.0000000000 56.0000000000 56.0000000000
2350 57.0000000000 57.0000000000 57.0000000000 57.0000000000
2355 59.0000000000 59.0000000000 59.0000000000 59.0000000000
2364 64.0000000000 64.0000000000 64.0000000000 64.0000000000
2371 65.0000000000 65.0000000000 65.0000000000 65.0000000000
2408 66.0000000000 66.0000000000 66.0000000000 66.0000000000
2574 68.0000000000 68.0000000000 68.0000000000 68.0000000000
2599 70.0000000000 70.0000000000 70.0000000000 70.0000000000
2679 71.0000000000 71.0000000000 71.0000000000 71.0000000000
2866 75.0000000000 75.0000000000 75.0000000000 75.0000000000
2911 77.0000000000 77.0000000000 77.0000000000 77.0000000000
2950 79.0000000000 79.0000000000 79.0000000000 79.0000000000
3179 80.0000000000 80.0000000000 80.0000000000 80.0000000000
3215 81.0000000000 81.0000000000 81.0000000000 81.0000000000
3244 84.0000000000 84.0000000000 84.0000000000 84.0000000000
3439 85.0000000000 85.0000000000 85.0000000000 85.0000000000
3607 87.0000000000 87.0000000000 87.0000000000 87.0000000000
3615 88.0000000000 88.0000000000 88.0000000000 88.0000000000
3626 89.0000000000 89.0000000000 89.0000000000 89.0000000000
3798 90.0000000000 90.0000000000 90.0000000000 90.0000000000
3813 91.0000000000 91.0000000000 91.0000000000 91.0000000000
3841 92.0000000000 92.0000000000 92.0000000000 92.0000000000
3896 93.0000000000 93.0000000000 93.0000000000 93.0000000000
4080 94.0000000000 94.0000000000 94.0000000000 94.0000000000
4142 97.0000000000 97.0000000000 97.0000000000 97.0000000000
4158 99.0000000000 99.0000000000 99.0000000000 99.0000000000
4185 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 98.0000000000 100.0000000000 98.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.0000000000 0.0000000000 0.0000000000 0.0000000000
18 6.0000000000 6.0000000000 6.0000000000 6.0000000000
113 8.0000000000 8.0000000000 8.0000000000 8.0000000000
425 12.0000000000 12.0000000000 12.0000000000 12.0000000000
515 13.0000000000 13.0000000000 13.0000000000 13.0000000000
615 20.0000000000 20.0000000000 20.0000000000 20.0000000000
661 21.0000000000 21.0000000000 21.0000000000 21.0000000000
723 22.0000000000 22.0000000000 22.0000000000 22.0000000000
803 23.0000000000 23.0000000000 23.0000000000 23.0000000000
899 24.0000000000 24.0000000000 24.0000000000 24.0000000000
965 27.0000000000 27.0000000000 27.0000000000 27.0000000000
1088 28.0000000000 28.0000000000 28.0000000000 28.0000000000
1483 29.0000000000 29.0000000000 29.0000000000 29.0000000000
1573 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1644 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1838 34.0000000000 34.0000000000 34.0000000000 34.0000000000
1840 37.0000000000 37.0000000000 37.0000000000 37.0000000000
2168 39.0000000000 39.0000000000 39.0000000000 39.0000000000
2316 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2449 47.0000000000 47.0000000000 47.0000000000 47.0000000000
2502 51.0000000000 51.0000000000 51.0000000000 51.0000000000
2522 52.0000000000 52.0000000000 52.0000000000 52.0000000000
2579 53.0000000000 53.0000000000 53.0000000000 53.0000000000
2738 55.0000000000 55.0000000000 55.0000000000 55.0000000000
2885 58.0000000000 58.0000000000 58.0000000000 58.0000000000
2962 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3060 61.0000000000 61.0000000000 61.0000000000 61.0000000000
3083 62.0000000000 62.0000000000 62.0000000000 62.0000000000
3262 65.0000000000 65.0000000000 65.0000000000 65.0000000000
3525 68.0000000000 68.0000000000 68.0000000000 68.0000000000
3670 70.0000000000 70.0000000000 70.0000000000 70.0000000000
3863 74.0000000000 74.0000000000 74.0000000000 74.0000000000
3915 75.0000000000 75.0000000000 75.0000000000 75.0000000000
4016 79.0000000000 79.0000000000 79.0000000000 79.0000000000
4021 80.0000000000 80.0000000000 80.0000000000 80.0000000000
4213 81.0000000000 81.0000000000 81.0000000000 81.0000000000
4313 86.0000000000 86.0000000000 86.0000000000 86.0000000000
4370 87.0000000000 87.0000000000 87.0000000000 87.0000000000
4396 90.0000000000 90.0000000000 90.0000000000 90.0000000000
4437 91.0000000000 91.0000000000 91.0000000000 91.0000000000
4466 92.0000000000 92.0000000000 92.0000000000 92.0000000000
5001 94.0000000000 94.0000000000 94.0000000000 94.0000000000
5133 96.0000000000 96.0000000000 96.0000000000 96.0000000000
5159 99.0000000000 99.0000000000 99.0000000000 99.0000000000
5361 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 89.0000000000 100.0000000000 89.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2.0000000000 2.0000000000 2.0000000000 2.0000000000
47 4.0000000000 4.0000000000 4.0000000000 4.0000000000
74 6.0000000000 6.0000000000 6.0000000000 6.0000000000
133 7.0000000000 7.0000000000 7.0000000000 7.0000000000
529 8.0000000000 8.0000000000 8.0000000000 8.0000000000
547 9.0000000000 9.0000000000 9.0000000000 9.0000000000
551 10.0000000000 10.0000000000 10.0000000000 10.0000000000
640 12.0000000000 12.0000000000 12.0000000000 12.0000000000
847 13.0000000000 13.0000000000 13.0000000000 13.0000000000
1029 15.0000000000 15.0000000000 15.0000000000 15.0000000000
1116 17.0000000000 17.0000000000 17.0000000000 17.0000000000
1437 18.0000000000 18.0000000000 18.0000000000 18.0000000000
1643 20.0000000000 20.0000000000 20.0000000000 20.0000000000
1806 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1867 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1904 26.0000000000 26.0000000000 26.0000000000 26.0000000000
1921 27.0000000000 27.0000000000 27.0000000000 27.0000000000
2479 29.0000000000 29.0000000000 29.0000000000 29.0000000000
2542 30.0000000000 30.0000000000 30.0000000000 30.0000000000
2626 31.0000000000 31.0000000000 31.0000000000 31.0000000000
2890 32.0000000000 32.0000000000 32.0000000000 32.0000000000
2923 33.0000000000 33.0000000000 33.0000000000 33.0000000000
2926 34.0000000000 34.0000000000 34.0000000000 34.0000000000
3191 39.0000000000 39.0000000000 39.0000000000 39.0000000000
3271 41.0000000000 41.0000000000 41.0000000000 41.0000000000
3545 45.0000000000 45.0000000000 45.0000000000 45.0000000000
3589 47.0000000000 47.0000000000 47.0000000000 47.0000000000
3605 48.0000000000 48.0000000000 48.0000000000 48.0000000000
3644 50.0000000000 50.0000000000 50.0000000000 50.0000000000
