"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
75 -0.3795600181 -0.3795600181 -0.3795600181 -0.3795600181
79 -0.3792359799 -0.3792359799 -0.3792359799 -0.3792359799
80 -0.3695155431 -0.3695155431 -0.3695155431 -0.3695155431
93 -0.3681686023 -0.3681686023 -0.3681686023 -0.3681686023
95 -0.3621230727 -0.3621230727 -0.3621230727 -0.3621230727
106 -0.3570622908 -0.3570622908 -0.3570622908 -0.3570622908
121 -0.3530092097 -0.3530092097 -0.3530092097 -0.3530092097
123 -0.3526776357 -0.3526776357 -0.3526776357 -0.3526776357
125 -0.3459792725 -0.3459792725 -0.3459792725 -0.3459792725
137 -0.3445052779 -0.3445052779 -0.3445052779 -0.3445052779
141 -0.3333594890 -0.3333594890 -0.3333594890 -0.3333594890
145 -0.3325971913 -0.3325971913 -0.3325971913 -0.3325971913
155 -0.3221085091 -0.3221085091 -0.3221085091 -0.3221085091
181 -0.3214919269 -0.3214919269 -0.3214919269 -0.3214919269
200 -0.3202388233 -0.3202388233 -0.3202388233 -0.3202388233
394 -0.3197587033 -0.3197587033 -0.3197587033 -0.3197587033
405 -0.3140606642 -0.3140606642 -0.3140606642 -0.3140606642
100001 -0.3141177270 -0.3140606642 -0.3141177270 -0.3140606642
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.4974618292 -0.4974618292 -0.4974618292 -0.4974618292
3 -0.4920387869 -0.4920387869 -0.4920387869 -0.4920387869
5 -0.4873438593 -0.4873438593 -0.4873438593 -0.4873438593
9 -0.4860723510 -0.4860723510 -0.4860723510 -0.4860723510
10 -0.4855024671 -0.4855024671 -0.4855024671 -0.4855024671
13 -0.4749286289 -0.4749286289 -0.4749286289 -0.4749286289
18 -0.4740067413 -0.4740067413 -0.4740067413 -0.4740067413
21 -0.4722353623 -0.4722353623 -0.4722353623 -0.4722353623
22 -0.4596452264 -0.4596452264 -0.4596452264 -0.4596452264
23 -0.4562179418 -0.4562179418 -0.4562179418 -0.4562179418
26 -0.4484051239 -0.4484051239 -0.4484051239 -0.4484051239
27 -0.4374530334 -0.4374530334 -0.4374530334 -0.4374530334
28 -0.4294902297 -0.4294902297 -0.4294902297 -0.4294902297
30 -0.4272322998 -0.4272322998 -0.4272322998 -0.4272322998
33 -0.4237920106 -0.4237920106 -0.4237920106 -0.4237920106
34 -0.4203124561 -0.4203124561 -0.4203124561 -0.4203124561
35 -0.4156517409 -0.4156517409 -0.4156517409 -0.4156517409
37 -0.4084019319 -0.4084019319 -0.4084019319 -0.4084019319
41 -0.4023608146 -0.4023608146 -0.4023608146 -0.4023608146
43 -0.4011683845 -0.4011683845 -0.4011683845 -0.4011683845
49 -0.3926543621 -0.3926543621 -0.3926543621 -0.3926543621
50 -0.3869367248 -0.3869367248 -0.3869367248 -0.3869367248
59 -0.3831171674 -0.3831171674 -0.3831171674 -0.3831171674
68 -0.3788198751 -0.3788198751 -0.3788198751 -0.3788198751
76 -0.3694901473 -0.3694901473 -0.3694901473 -0.3694901473
91 -0.3645586488 -0.3645586488 -0.3645586488 -0.3645586488
94 -0.3583544900 -0.3583544900 -0.3583544900 -0.3583544900
98 -0.3526564510 -0.3526564510 -0.3526564510 -0.3526564510
105 -0.3512766579 -0.3512766579 -0.3512766579 -0.3512766579
110 -0.3410995433 -0.3410995433 -0.3410995433 -0.3410995433
122 -0.3397526025 -0.3397526025 -0.3397526025 -0.3397526025
129 -0.3378765640 -0.3378765640 -0.3378765640 -0.3378765640
130 -0.3371142663 -0.3371142663 -0.3371142663 -0.3371142663
150 -0.3363732489 -0.3363732489 -0.3363732489 -0.3363732489
175 -0.3266528121 -0.3266528121 -0.3266528121 -0.3266528121
178 -0.3266444270 -0.3266444270 -0.3266444270 -0.3266444270
233 -0.3205493797 -0.3205493797 -0.3205493797 -0.3205493797
247 -0.3195403679 -0.3195403679 -0.3195403679 -0.3195403679
250 -0.3182872643 -0.3182872643 -0.3182872643 -0.3182872643
269 -0.3170569741 -0.3170569741 -0.3170569741 -0.3170569741
297 -0.3165768541 -0.3165768541 -0.3165768541 -0.3165768541
100001 -0.3178071443 -0.3165768541 -0.3178071443 -0.3165768541
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5105545312 -0.5105545312 -0.5105545312 -0.5105545312
2 -0.5045231238 -0.5045231238 -0.5045231238 -0.5045231238
6 -0.4992142479 -0.4992142479 -0.4992142479 -0.4992142479
10 -0.4909353332 -0.4909353332 -0.4909353332 -0.4909353332
14 -0.4899834350 -0.4899834350 -0.4899834350 -0.4899834350
21 -0.4885094404 -0.4885094404 -0.4885094404 -0.4885094404
23 -0.4880293204 -0.4880293204 -0.4880293204 -0.4880293204
24 -0.4843427616 -0.4843427616 -0.4843427616 -0.4843427616
25 -0.4816764783 -0.4816764783 -0.4816764783 -0.4816764783
28 -0.4736733329 -0.4736733329 -0.4736733329 -0.4736733329
32 -0.4685716199 -0.4685716199 -0.4685716199 -0.4685716199
35 -0.4622835676 -0.4622835676 -0.4622835676 -0.4622835676
39 -0.4617452827 -0.4617452827 -0.4617452827 -0.4617452827
41 -0.4587614831 -0.4587614831 -0.4587614831 -0.4587614831
46 -0.4514790007 -0.4514790007 -0.4514790007 -0.4514790007
47 -0.4476003712 -0.4476003712 -0.4476003712 -0.4476003712
65 -0.4412835377 -0.4412835377 -0.4412835377 -0.4412835377
66 -0.4394805852 -0.4394805852 -0.4394805852 -0.4394805852
70 -0.4387024936 -0.4387024936 -0.4387024936 -0.4387024936
73 -0.4326569641 -0.4326569641 -0.4326569641 -0.4326569641
74 -0.4300028340 -0.4300028340 -0.4300028340 -0.4300028340
75 -0.4233044708 -0.4233044708 -0.4233044708 -0.4233044708
86 -0.4160546618 -0.4160546618 -0.4160546618 -0.4160546618
90 -0.4116894761 -0.4116894761 -0.4116894761 -0.4116894761
92 -0.4068779447 -0.4068779447 -0.4068779447 -0.4068779447
100 -0.4065463706 -0.4065463706 -0.4065463706 -0.4065463706
103 -0.4032412643 -0.4032412643 -0.4032412643 -0.4032412643
106 -0.3983662579 -0.3983662579 -0.3983662579 -0.3983662579
114 -0.3971072375 -0.3971072375 -0.3971072375 -0.3971072375
118 -0.3950056854 -0.3950056854 -0.3950056854 -0.3950056854
124 -0.3909526043 -0.3909526043 -0.3909526043 -0.3909526043
126 -0.3887474899 -0.3887474899 -0.3887474899 -0.3887474899
131 -0.3878640403 -0.3878640403 -0.3878640403 -0.3878640403
135 -0.3875400021 -0.3875400021 -0.3875400021 -0.3875400021
139 -0.3842052931 -0.3842052931 -0.3842052931 -0.3842052931
150 -0.3763924752 -0.3763924752 -0.3763924752 -0.3763924752
152 -0.3746815797 -0.3746815797 -0.3746815797 -0.3746815797
156 -0.3672871090 -0.3672871090 -0.3672871090 -0.3672871090
158 -0.3632038896 -0.3632038896 -0.3632038896 -0.3632038896
159 -0.3625374132 -0.3625374132 -0.3625374132 -0.3625374132
160 -0.3594266240 -0.3594266240 -0.3594266240 -0.3594266240
170 -0.3584255836 -0.3584255836 -0.3584255836 -0.3584255836
176 -0.3576845662 -0.3576845662 -0.3576845662 -0.3576845662
186 -0.3530523667 -0.3530523667 -0.3530523667 -0.3530523667
187 -0.3495728121 -0.3495728121 -0.3495728121 -0.3495728121
201 -0.3459907340 -0.3459907340 -0.3459907340 -0.3459907340
205 -0.3406315383 -0.3406315383 -0.3406315383 -0.3406315383
207 -0.3383237879 -0.3383237879 -0.3383237879 -0.3383237879
210 -0.3373147760 -0.3373147760 -0.3373147760 -0.3373147760
271 -0.3360844858 -0.3360844858 -0.3360844858 -0.3360844858
329 -0.3272052915 -0.3272052915 -0.3272052915 -0.3272052915
363 -0.3271482286 -0.3271482286 -0.3271482286 -0.3271482286
386 -0.3196272550 -0.3196272550 -0.3196272550 -0.3196272550
100001 -0.3239924407 -0.3196272550 -0.3239924407 -0.3196272550
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5129387137 -0.5129387137 -0.5129387137 -0.5129387137
3 -0.5105972583 -0.5105972583 -0.5105972583 -0.5105972583
4 -0.5002151300 -0.5002151300 -0.5002151300 -0.5002151300
